2  2 9542611 511
2  246542613 111
2  212542601 111
2  239542613 111
2  214542601 111
2  250542602 111
2  2 1542603 111
2  241542612 111
3  2 4542601 111
3  270542612 111
3  256542613 111
3  248542602 111
3  240542603 611
3  228542603 911
3  2705426121111
3  219542601 911
3  2 1542611 611
3  212542603 511
3  2 9542611 611
3  247542612 111
3  230542612 111
3  217542611 911
3  211542611 511
3  224542601 511
3  2 5542601 111
3  246542602 111
3  240542613 111
3  244542612 611
3  222542603 111
3  236542602 111
3  214542613 511
3  2 4542611 111
3  2 8542611 911
3  2 5542601 111
3  2385426131111
3  230542603 111
3  245542602 111
3  2 8542603 111
3  238542612 111
3  248542602 111
3  241542612 111
3  2545426121111
3  2315426131111
3  239542613 111
3  2 5542601 111
3  228542603 111
3  2 2542603 511
3  247542602 111
3  2 6542603 111
3  249542602 111
3  220542613 111
1  320242102 122
1  312242103 122
1  316242101 122
1  310242103 522
1  3 9242103 122
1  319242103 122
1  319242103 222
1  318242103 522
1  310242103 122
1  322242103 122
1  352242102 122
1  3 1242101 222
1  3 9242102 222
1  3 1242101 522
1  313242103 122
1  3 9242101 522
1  312242103 122
1  324242103 122
1  325242102 722
1  3 6242103 522
1  323242103 122
1  3 9242103 222
1  3 4242103 122
1  332242102 122
1  327242102 122
1  312242101 122
1  331242102 122
1  3 3242103 522
1  315242103 322
1  328242103 522
1  318242103 522
1  320242102 122
1  3 6242101 122
2  311371901 522
2  339371902 622
2  310371901 522
2  322371903 122
2  3 8371903 522
2  332371903 922
2  320371903 522
2  321371903 122
2  318371901 522
2  323371903 122
2  313371901 122
2  3 4371901 522
2  325371903 122
2  317371903 522
2  311371903 522
2  3 4371901 522
2  329371903 122
2  330371902 122
2  3 8371903 522
2  330371903 522
2  3 3371903 522
2  334371902 622
2  323371903 122
2  317371903 122
2  326371902 122
2  329371902 122
2  313371903 522
2  3 8371903 522
2  326371903 122
3  343372002 822
3  3 7372001 522
3  322372003 522
3  322372002 122
3  3 6372002 122
3  332372003 122
3  3 3372001 522
3  338372002 822
3  315372003 122
3  335372002 122
3  320372002 522
3  320372003 122
3  3 4372003 522
3  320372003 522
3  3 5372003 122
3  339372002 222
3  325372003 522
3  3 3372001 522
3  325372002 122
3  314372003 522
3  313372002 522
3  315372003 522
3  310372003 522
3  310372003 122
3  316372001 122
3  316372003 522
3  312372002 122
3  310372003 522
3  346372003 522
3  330372003 522
3  332372003 822
3  315372003 522
3  325372003 522
1  428202203 112
1  433202213 112
1  420202203 112
1  431202203 512
1  438202212 112
1  441202212 112
1  421202202 112
1  432202212 112
1  427202213 112
1  434202202 112
1  412202213 112
1  4 2202201 112
1  4 3202201 112
1  416202201 112
1  414202201 112
1  428202213 512
1  4 9202203 112
1  4 2202211 112
1  4 2202201 112
1  416202203 112
1  418202213 112
1  413202211 112
1  454202212 112
1  416202203 112
1  450202202 112
1  424202201 112
1  414202213 112
1  431202212 112
1  4 3202211 112
1  433202212 112
1  437202212 112
1  4 3202211 112
1  417202213 112
1  428202212 112
1  429202202 112
1  411202211 112
1  420202202 112
1  4 8202201 112
1  420202203 112
1  412202213 112
1  436202213 112
1  410202202 112
1  4322022031012
1  414202213 112
1  426202211 112
1  450202212 112
1  421202203 112
1  4 4202211 112
1  4 2202201 112
1  422202213 112
1  424202213 112
1  441202212 112
1  420202203 112
1  424202212 112
1  411202211 212
1  427202202 112
1  421202203 112
1  436202202 112
1  426202202 112
1  421202203 112
1  419202203 112
1  423202202 112
1  415202201 112
1  439202202 112
1  4 3202201 112
1  4 8202211 112
1  4202022031012
1  4 5202201 112
1  452202212 112
1  420202203 112
2  4 8292303 112
2  422292303 112
2  421292313 112
2  424292313 112
2  423292312 112
2  412292303 112
2  416292302 112
2  435292302 112
2  411292311 112
2  415292303 112
2  412292311 112
2  4 6292301 112
2  4 4292303 112
2  422292311 112
2  428292303 112
2  436292313 112
2  411292313 512
2  425292302 112
2  416292303 112
2  436292312 112
2  4 8292303 112
2  423292313 112
2  431292312 112
2  410292313 112
2  4 2292311 112
2  423292313 112
2  427292313 112
2  420292313 112
2  4 7292313 112
2  417292302 112
2  4 9292303 112
2  4 5292301 112
2  415292313 112
2  426292303 112
2  415292313 112
2  428292302 112
2  417292303 112
2  4 7292301 112
2  4272923131112
2  444292312 112
2  419292313 112
2  428292303 112
2  4 1292311 112
2  419292313 112
2  433292313 112
2  427292313 512
2  424292313 112
2  435292313 112
2  434292303 612
2  4 6292311 112
2  414292303 512
2  413292313 112
2  424292313 112
2  431292312 112
2  433292313 112
2  435292312 112
2  4 2292311 112
2  414292303 112
2  418292303 112
2  410292311 512
2  422292313 512
2  428292312 112
2  4 3292311 112
2  441292303 112
2  424292303 112
2  418292303 112
3  418291903 112
3  4 6291903 112
3  437291902 112
3  415291901 112
3  424291913 112
3  420291911 112
3  416291913 112
3  422291903 112
3  414291903 112
3  430291912 212
3  428291913 112
3  4 1291901 112
3  416291913 112
3  428291903 112
3  438291913 112
3  4 8291903 112
3  417291911 112
3  417291911 112
3  419291913 112
3  421291913 112
3  4 6291911 112
3  4 2291913 112
3  421291903 112
3  4 4291901 112
3  4 9291901 112
3  4 2291901 112
3  410291903 112
3  426291913 112
3  420291913 112
3  418291913 112
3  410291903 112
3  417291903 112
3  441291902 112
3  419291903 112
3  430291913 512
3  412291903 112
3  412291902 112
3  410291913 112
3  4 7291901 112
3  432291902 112
3  422291903 112
3  4252919021112
3  427291912 112
3  416291903 112
3  421291903 112
3  410291913 512
3  425291912 112
3  423291913 112
3  420291913 112
3  410291913 112
3  410291911 112
3  4 5291901 112
3  442291912 112
3  417291903 112
3  4 6291901 112
3  4 7291911 112
3  4 7291903 112
3  410291903 112
3  434291913 112
3  410291903 112
3  411291901 112
3  4 2291902 112
3  417291912 112
3  428291903 112
3  417291913 112
3  422291902 112
3  419291911 112
3  4 3291901 112
3  421291903 112
3  437291913 112
3  427291912 112
3  422291913 112
3  428291902 112
3  4 5291903 112
3  419291902 112
3  4 8291903 112
1  531312413 511
1  525312402 511
1  510312402 211
1  544312412 111
1  5 4312403 111
1  512312403 111
1  548312412 711
1  512312411 111
1  514312403 111
1  5 1312401 811
1  5353124131111
1  5 5312401 111
1  5123124021111
1  512312403 111
1  527312402 111
1  521312403 711
1  548312402 111
1  514312401 511
1  511312413 511
1  512312401 711
1  5 3312403 111
1  5213124031111
1  5 4312401 511
1  517312412 511
1  5 9312411 111
1  524312413 511
1  5 8312401 511
1  512312413 111
1  5 5312403 111
1  521312402 111
1  5 9312401 511
1  5253124121111
1  524312413 111
1  531312412 111
1  5363124121111
1  5 1312401 511
1  540312402 111
1  522312413 511
1  528312412 111
1  5 9312402 111
1  6 2371411 511
1  613371403 111
1  6 5371411 511
1  611371403 211
1  619371402 111
1  617371402 111
1  611371403 111
1  616371403 511
1  616371411 111
1  610371403 111
1  6 9371412 111
1  624371413 111
1  624371402 511
1  6 1371413 111
1  6 8371413 511
1  619371413 111
1  632371412 111
1  611371411 111
1  6 9371413 111
1  622371403 111
1  616371413 511
1  6 4371401 511
1  640371403 911
1  616371413 111
1  6 9371411 111
1  612371413 111
1  6 4371411 511
1  610371403 111
1  610371413 511
1  6243714031111
1  6 9371401 511
1  615371403 511
1  616371413 111
1  621371413 111
1  617371403 511
1  624371412 111
1  617371413 511
1  629371402 111
1  6 8371403 111
1  631371402 511
1  639371413 111
1  6 5371402 111
1  6163714121111
1  623371402 111
1  6153714131111
1  618371402 511
1  624371403 711
1  620371411 511
1  615371413 111
1  612371403 111
1  6 4371401 511
1  629371403 111
1  6213714131111
1  621371413 111
1  6 4371403 111
1  6 6371401 511
1  6 4371413 111
2  711551201 111
2  7 1551203 111
2  710551211 111
2  712551201 111
2  718551211 111
2  7 9551203 111
2  719551211 111
2  719551201 111
2  713551211 111
2  714551203 111
2  716551203 111
2  7 9551203 111
2  7 7551211 111
2  7 4551213 111
2  724551203 111
2  717551203 111
2  720551203 111
2  717551203 111
2  719551211 111
2  7 1551211 111
2  718551213 111
2  732551212 111
2  725551212 111
2  717551203 111
2  728551213 111
3  72555 513 111
3  71455 513 111
3  7 655 513 111
3  71655 513 111
3  72055 503 111
3  7 455 511 111
3  73355 5021111
3  71555 503 111
3  71255 513 111
3  71155 511 911
3  7 355 511 111
3  72055 501 111
3  72955 513 111
3  7 855 513 111
3  72455 512 111
3  73155 511 911
3  72455 502 111
3  73755 512 111
3  73155 513 111
3  71755 511 111
3  7 755 501 111
3  73255 513 111
2  813631513 131
2  811631513 531
2  8176315111131
2  8236315121131
2  8176315111131
2  818631511 731
2  821631511 131
2  812631513 131
2  820631513 531
2  822631513 131
2  829631513 131
2  819631513 131
2  810631511 431
2  814631513 131
2  828631513 131
2  834631512 131
2  813631513 531
2  8 8631513 131
2  830631513 131
2  832631513 431
2  822631513 131
2  826631513 131
2  8 9631513 531
2  829631513 131
2  838631513 131
2  825631513 131
2  8216315111031
2  819631513 231
2  825631513 131
2  828631513 131
2  831631512 131
2  8166315111131
2  838631512 131
2  8176315131031
2  825631512 531
2  833631513 531
2  8 5631513 131
2  823631513 831
2  822631512 931
2  814631513 131
2  819631512 131
2  8 7631513 131
2  826631513 131
2  8 6631511 431
2  815631513 131
2  819631513 131
2  831631513 131
2  8 3631511 131
2  8126315121131
2  846631513 131
2  846631512 131
2  812631513 131
2  8 3631513 131
2  824631513 131
3  813631613 131
3  816631613 431
3  819631613 131
3  819631613 131
3  826631613 131
3  829631613 131
3  8 9631611 131
3  820631613 131
3  832631613 431
3  828631613 531
3  833631613 531
3  816631613 131
3  825631613 131
3  8 2631611 431
3  8 6631611 431
3  817631613 131
3  834631613 531
3  811631611 131
3  8 7631611 431
3  813631611 531
3  817631613 131
3  838631612 131
3  830631612 131
3  827631613 131
3  8 8631611 631
3  812631611 131
3  835631612 131
3  817631613 531
3  8 1631613 131
3  8 4631611 431
3  8166316111131
3  831631612 131
3  8 9631613 131
3  8226316131031
3  830631611 531
3  821631613 131
3  832631612 131
3  820631611 431
3  839631612 131
3  832631613 131
3  820631613 131
3  812631612 131
3  818631613 131
3  812631613 131
3  820631613 131
3  816631613 131
3  833631613 131
3  826631613 131
3  822631612 231
3  815631613 331
3  820631613 531
3  841631613 431
3  832631612 131
3  817631613 131
3  838631613 931
3  832631613 531
3  828631613 131
3  822631611 131
3  810631611 131
1  931412813 533
1  932412812 133
1  917412813 133
1  930412813 533
1  926412812 133
1  927412813 533
1  943412812 533
1  930412812 533
1  912412811 133
1  9294128131133
1  940412812 133
1  947412812 133
1  923412813 133
1  944412812 133
1  933412812 133
1  932412813 533
1  932412812 133
1  930412813 533
1  920412812 633
1  939412812 133
1  922412811 133
1  954412812 133
1  934412813 533
1  918412813 133
1  921412812 533
1  936412812 133
1  9424128121133
1  939412812 133
1  922412813 133
1  935412812 133
1  914412812 133
1  913412811 533
1  928412813 533
1  911412811 133
1  910412811 133
1  9184128131133
1  919412813 133
1  929412813 533
1  921412812 133
1  916412811 133
1  927412813 133
1  920412812 133
1  918412811 533
1  926412812 133
1  927412813 133
1  922412813 133
1  9274128121133
1  932412812 133
1  924412813 933
1  9334128121133
1  935412813 133
1  926412811 133
1  932412813 133
1  916412811 133
1  918412813 133
1  934412812 133
1  936412813 133
1  9 5412813 133
1  927412813 133
2  937493913 533
2  944493912 533
2  931493913 533
2  931493912 533
2  919493913 133
2  944493912 133
2  921493913 133
2  939493912 133
2  920493913 533
2  928493912 133
2  933493913 133
2  928493912 133
2  936493913 133
2  9294939111133
2  938493912 533
2  9484939131133
2  912493911 133
2  932493913 133
2  930493912 133
2  9234939131133
2  949493912 133
2  928493913 533
2  919493913 133
2  929493912 133
2  932493913 533
2  930493912 133
2  917493912 133
2  930493912 133
2  938493912 533
2  914493912 533
2  926493913 133
2  928493913 133
2  9214939121133
2  918493912 133
2  929493912 133
2  949493912 233
2  933493913 133
2  941493912 133
2  918493912 133
2  9 6493913 133
2  943493912 133
2  948493912 133
2  937493913 133
2  942493912 533
2  946493912 533
2  9334939121133
2  9 5493913 133
2  9544939121133
2  940493912 533
2  944493912 833
2  933493913 533
2  910493912 533
2  9244939131133
3  942493612 133
3  941493612 133
3  935493613 133
3  924493613 133
3  929493613 133
3  953493612 133
3  932493613 133
3  934493612 533
3  924493613 133
3  931493613 933
3  910493613 133
3  920493613 133
3  923493613 133
3  941493612 133
3  928493613 133
3  9 1493613 133
3  951493612 133
3  951493612 133
3  9274936131133
3  928493613 533
3  919493613 133
3  930493613 133
3  931493613 133
3  931493613 133
3  929493613 533
3  916493613 533
3  923493613 133
3  947493612 133
3  930493613 133
3  914493611 133
3  924493612 133
3  928493613 133
3  911493611 133
3  945493612 133
3  929493612 133
3  924493611 133
3  9524936121133
3  9 7493611 533
3  925493613 133
3  954493612 133
3  9 6493611 533
3  917493612 133
3  914493611 533
3  948493612 133
3  937493612 133
3  953493612 133
3  9214936131133
3  916493611 133
1 1011182803 113
1 1015182802 113
1 1042182803 113
1 1017182802 113
1 10301828131113
1 1012182813 113
1 1014182802 113
1 10211828031113
1 10 31828111113
1 10 11828031113
1 1040182812 913
1 1013182812 113
1 10311828131113
1 1012182803 113
1 10 2182813 113
1 1052182812 113
1 1023182812 113
1 1019182813 913
1 1019182811 113
1 1030182803 113
1 1038182802 113
1 10 9182813 213
1 1042182812 113
1 1025182803 113
1 1024182803 113
1 1016182811 113
1 10391828131113
1 10161828031113
1 1014182811 113
1 1025182802 113
1 1010182801 913
1 1017182802 113
1 1013182811 113
1 1026182812 113
1 1031182813 113
1 1052182802 113
1 1033182813 113
1 1048182812 113
1 1042182802 713
1 1025182812 113
1 1013182811 113
1 1017182813 113
1 1027182802 113
1 1019182803 113
1 1013182803 713
1 1028182813 513
1 1010182803 113
1 1020182813 113
1 1040182812 113
1 1041182803 113
1 1036182812 113
1 10 8182813 113
1 1020182803 113
1 1031182812 513
1 1027182813 113
1 10 3182812 113
1 10 9182802 113
1 1018182813 113
1 1038182813 113
1 1041182802 113
1 10241828111113
1 1015182803 113
1 1027182812 113
1 1037182802 113
1 1021182803 113
1 1045182813 513
1 1015182803 113
1 1031182813 113
1 1020182803 213
1 1018182812 113
1 1039182812 113
1 10391828121113
1 1031182813 713
1 1014182803 113
1 1017182803 113
1 1048182802 113
1 10 2182801 113
1 1022182812 813
1 1021182803 113
1 1034182803 113
1 1041182813 113
1 10 4182802 113
1 1017182803 113
1 1013182802 113
1 1029182813 113
1 10 8182813 113
1 1021182803 113
3 1035392802 113
3 10243928111113
3 1035392813 113
3 1027392803 113
3 1042392812 113
3 10 13928111113
3 10263928131113
3 1022392812 113
3 10 3392803 113
3 1042392803 113
3 1031392803 113
3 1053392812 113
3 1044392813 113
3 1052392802 113
3 1029392802 113
3 10343928121113
3 1011392811 113
3 1027392803 113
3 10413928021113
3 10203928111113
3 10273928011113
3 10 73928131113
3 1046392801 213
3 1012392813 113
3 10473928031113
3 1041392812 113
3 10233928131113
3 1038392812 113
3 1035392802 113
3 1014392802 113
3 1041392802 713
3 1045392802 113
3 10 73928031113
3 10223928121113
3 1029392802 513
3 10373928121113
3 1039392813 113
3 10523928021113
3 1017392811 113
3 1049392802 113
3 1027392813 113
3 1015392801 513
3 1042392802 113
3 10443928031113
3 1018392811 113
3 10 2392801 913
3 1055392812 113
3 1048392803 713
3 10303928131113
3 10563928021113
3 1035392813 113
3 1022392813 113
3 1022392803 513
3 1010392803 113
3 1011392803 113
3 10 2392801 113
3 1050392812 113
3 10213928021113
3 1013392803 113
3 10133928011113
3 1038392802 113
3 1044392813 113
3 1024392813 113
3 1019392813 113
3 1046392812 913
3 10 2392801 113
3 1048392812 113
3 1022392813 113
3 10523928121113
3 10 9392813 513
3 1037392813 113
3 10383928121113
3 1045392802 113
3 1033392812 113
3 1042392811 113
3 1045392812 113
3 1033392813 113
3 1032392813 113
3 1027392803 113
3 1030392813 713
3 1022392813 513
3 1047392802 113
3 1038392802 113
3 1025392801 713
3 10223928031113
3 10233928131113
3 1021392803 113
3 1026392813 113
3 1037392803 513
3 1028392813 113
3 1048392803 113
3 10 8392803 113
3 10163928011113
3 10433928131113
3 1025392813 113
1 11182828131112
1 1126282803 512
1 1145282802 112
1 11 8282803 112
1 1138282802 112
1 1141282812 112
1 1112282803 112
1 1116282813 112
1 11 5282801 512
1 1116282803 112
1 11 9282813 112
1 11 2282811 112
1 1122282813 112
1 1115282801 112
1 11 9282813 112
1 1113282813 112
1 1129282812 112
1 11 3282803 112
1 1129282813 112
1 11452828121112
1 1114282803 112
1 1128282813 112
1 11 8282813 112
1 1125282803 512
1 1116282813 112
1 11202828031112
1 11 1282811 112
1 1139282813 112
1 1124282802 112
1 11102828031112
1 1120282802 112
1 1113282811 512
1 1123282802 112
1 1122282813 512
1 1116282813 112
1 11 8282813 112
1 1130282812 112
1 1120282802 112
1 1112282813 112
1 1147282812 112
1 1126282802 112
1 1139282802 112
1 11 3282813 112
1 1143282802 112
1 1110282803 112
1 1117282803 112
1 1117282813 512
1 1114282811 112
1 1117282803 112
1 1120282811 512
1 1129282813 112
1 1118282813 112
1 1124282812 112
1 11 9282813 112
1 1112282813 512
1 1137282812 112
1 1111282811 112
1 1114282813 512
1 11 2282813 112
1 11 7282811 112
1 1128282802 112
1 11 6282801 112
1 1128282802 112
1 1115282813 512
1 1131282812 512
1 1124282812 112
1 1121282813 112
1 1116282811 112
2 1112382713 112
2 1138382712 112
2 1135382702 912
2 1145382702 712
2 1120382702 112
2 11 5382701 112
2 11 4382703 112
2 11 9382702 112
2 1148382712 512
2 1131382712 112
2 1114382712 112
2 1111382712 112
2 1121382712 112
2 1124382713 112
2 11 9382713 112
2 1111382713 112
2 1135382703 212
2 1114382703 112
2 11 4382703 112
2 1118382702 112
2 1115382703 112
2 1122382713 112
2 1134382702 112
2 11 4382711 112
2 1141382712 112
2 1110382713 112
2 11 5382713 112
2 11 2382713 112
2 1146382713 112
2 1112382703 112
2 1131382712 512
2 11 2382711 112
2 1110382703 112
2 1118382703 512
2 11 1382701 112
2 11 4382703 112
2 11 1382711 112
2 11 2382711 112
2 1112382711 112
2 1133382712 512
2 11 4382703 112
2 1138382713 512
2 11 7382711 112
2 1152382712 712
2 1115382702 112
2 1142382712 112
2 1144382712 112
2 1126382712 112
2 1149382712 112
2 1122382703 112
2 1110382713 512
2 1128382703 112
2 1110382713 112
2 1119382703 112
2 1115382713 112
2 1125382713 112
2 11 2382713 112
2 1146382712 112
2 1125382712 112
2 1131382711 712
2 1115382703 112
2 1115382703 112
2 11 9382713 112
2 1147382712 112
2 11 4382701 112
2 11 6382713 112
3 11173827031112
3 1113382712 112
3 1117382713 112
3 1154382712 112
3 1129382713 112
3 1121382713 112
3 1120382703 112
3 11 7382711 112
3 1126382713 512
3 1119382712 112
3 1155382702 112
3 1110382701 112
3 1129382713 112
3 1128382713 112
3 1113382703 112
3 1121382701 112
3 1113382711 512
3 1127382713 112
3 1110382701 712
3 11 5382701 112
3 11 2382701 212
3 11 4382711 112
3 11383827121112
3 11 6382703 112
3 11 8382713 112
3 1120382713 112
3 1127382713 112
3 1112382701 112
3 1123382713 512
3 1111382701 112
3 1136382713 512
3 1122382703 712
3 1123382712 112
3 11 9382711 112
3 1123382713 112
3 1155382712 112
3 11 5382701 112
3 1132382713 212
3 1121382713 112
3 1126382712 112
3 11 83827031112
3 1129382712 112
3 1144382703 912
3 11 3382712 112
3 1119382713 512
3 1120382702 112
3 1137382703 112
3 1125382702 112
3 1129382713 512
3 1131382703 112
3 11 5382711 112
3 11 4382701 112
3 1122382713 512
3 1121382713 512
3 1132382702 112
3 1143382702 112
3 1128382702 112
3 1130382713 912
3 1124382702 112
3 1113382713 112
3 1129382712 112
3 1113382711 112
3 1149382702 112
3 1125382702 112
3 1125382703 712
3 1111382713 112
3 1119382713 112
3 1114382711 112
3 1111382713 112
3 1134382712 112
3 1134382703 912
3 1132382703 112
3 1141382712 112
3 1126382712 112
3 1137382713 112
3 1141382713 112
3 11 8382701 112
3 1136382702 112
3 1133382703 112
3 1120382703 512
3 1116382703 112
1 12 7332201 113
1 1219332203 113
1 12223322021113
1 12413322121113
1 1212332201 113
1 12 8332213 113
1 12 1332203 113
1 12173322131113
1 12113322131113
1 12 7332211 113
1 1221332201 113
1 1235332212 113
1 1218332213 113
1 12 2332201 113
1 1215332202 513
1 1226332202 113
1 1238332213 113
1 1233332212 113
1 1210332203 113
1 1223332213 513
1 1243332212 713
1 1237332212 113
1 1217332203 113
1 1225332213 113
1 1221332213 113
1 1225332203 113
1 1228332203 613
1 12323322031113
1 1212332203 113
1 1241332202 113
1 1225332201 513
1 1233332213 513
1 1215332203 713
1 1224332201 113
1 1235332213 113
1 1216332203 113
1 1228332203 113
1 1218332201 113
1 1227332213 513
1 1218332203 113
1 1225332213 113
1 1213332213 113
1 1219332201 113
1 1211332201 113
1 1221332213 113
1 12433322121113
1 1219332201 513
1 12 8332203 113
1 1242332213 113
2 1228381612 113
2 1236381613 113
2 12 6381601 113
2 1217381613 113
2 12 2381603 513
2 1234381603 113
2 1218381603 513
2 1242381603 613
2 1230381603 113
2 12 7381601 513
2 12 3381603 113
2 12 3381613 113
2 1210381603 113
2 1216381613 913
2 12 2381601 113
2 1245381603 113
2 1220381613 113
2 1249381612 713
2 12213816131113
2 1230381603 513
2 1241381602 113
2 1214381602 513
2 1215381613 113
2 1248381602 513
2 12203816131113
2 12173816031113
2 1221381613 113
2 1241381612 113
2 12 9381601 113
2 12 5381601 513
2 1217381603 613
2 12 7381601 113
2 1233381603 113
2 1241381612 113
2 1226381612 113
2 1232381613 113
2 12 7381603 513
2 1215381603 113
2 1220381613 113
3 12333822031113
3 12 3382203 113
3 1257382212 113
3 1251382203 213
3 1225382213 113
3 1249382202 113
3 1241382212 113
3 1243382212 513
3 1225382213 113
3 1235382202 113
3 1218382213 113
3 1251382212 513
3 1211382213 113
3 12 6382201 113
3 1222382213 513
3 12 8382201 113
3 1212382201 113
3 1221382203 113
3 12 8382211 513
3 1247382203 113
3 1217382203 113
3 12 4382201 513
3 1225382203 113
3 12613822021113
3 1236382203 113
1 1316511403 121
1 13 7511403 121
1 13305114021021
1 13 8511403 421
1 13 4511403 121
1 1325511402 421
1 13 9511401 421
1 13 9511401 721
1 13 5511403 521
3 1318651302 121
3 13 2651303 121
3 1310651303 721
3 1311651301 121
3 1319651301 921
3 1323651302 121
3 13 4651303 421
3 13 1651301 121
3 13 7651302 321
3 13 6651303 421
3 1330651303 121
3 1318651303 421
3 13 6651302 121
3 13 3651301 121
3 1317651303 421
3 13 5651301 521
3 1452463302 123
3 1417463302 123
3 1435463302 123
3 14 4463303 123
3 14134633031123
3 1450463302 123
3 14294633021123
3 14 3463303 523
3 1433463303 523
3 1416463303 123
3 1420463303 123
3 14 7463301 123
3 1428463302 123
3 1432463302 123
3 14 34633031123
3 1419463303 123
3 1424463302 123
3 1422463302 123
3 1442463302 123
3 1424463302 223
3 14 8463302 123
3 14504633021123
3 14 1463301 123
3 1414463302 523
3 1421463303 123
3 14 84633031123
3 14374633021123
3 14 9463302 523
3 1410463303 123
3 1436463302 123
3 1415463301 123
3 14 6463301 523
3 1415463302 123
3 1417463303 123
1 1515182411 131
1 1535182413 131
1 1526182413 131
1 1543182413 531
1 1545182412 731
1 1525182413 631
1 1544182412 131
1 1527182413 131
1 1530182413 131
1 1529182413 631
1 15401824121131
1 1524182413 131
1 1524182413 131
1 1511182411 131
1 1528182413 131
1 1513182411 131
1 1537182413 131
1 1532182413 131
1 1513182413 131
1 1543182412 131
1 15 6182413 131
1 1512182411 631
1 1537182412 131
1 1527182413 131
1 1522182413 131
1 1541182412 131
1 1530182413 131
1 15261824111131
1 1549182412 131
1 1510182411 131
1 15161824131131
1 1550182412 131
